EntryName,Status,Week_1,Week_2
DZack-56,Alive,PIT,SF
DZack-57,Alive,PIT,SF
DZack-58,Alive,PIT,SF
DZack-59,Alive,PIT,SF
DZack-60,Alive,PIT,SF
DZack-61,Alive,PIT,SF
DZack-62,Alive,PIT,SF
DZack-63,Alive,PIT,SF
DZack-64,Alive,PIT,SF
DZack-65,Alive,PIT,SF
DZack-66,Alive,PIT,SF
DZack-67,Alive,PIT,SF
DZack-68,Alive,PIT,SF
DZack-69,Eliminated,PIT,TB
DZack-70,Eliminated,PIT,TB
DZack-71,Eliminated,PIT,TB
DZack-72,Eliminated,PIT,TB
DZack-73,Eliminated,PIT,TB
DZack-74,Eliminated,PIT,TB
DZack-75,Eliminated,PIT,TB
DZack-76,Eliminated,PIT,TB
DZack-77,Eliminated,PIT,TB
DZack-78,Eliminated,PIT,TB
DZack-79,Eliminated,PIT,TB
DZack-80,Eliminated,PIT,TB
DZack-81,Eliminated,PIT,TB
DZack-82,Alive,PIT,PHI
DZack-83,Alive,PIT,PHI
DZack-84,Alive,PIT,PHI
DZack-85,Alive,PIT,PHI
DZack-86,Alive,PIT,PHI
DZack-87,Eliminated,PIT,LAC
DZack-88,Eliminated,PIT,LAC
DZack-89,Eliminated,PIT,LAC
DZack-90,Eliminated,PIT,LAC
DZack-91,Eliminated,PIT,LAC
DZack-92,Eliminated,PIT,LAC
DZack-93,Eliminated,PIT,BAL
DZack-134,Alive,DET,SF
DZack-135,Alive,DET,SF
DZack-136,Alive,DET,SF
DZack-137,Eliminated,DET,TB
DZack-138,Eliminated,DET,TB
DZack-139,Eliminated,DET,TB
DZack-140,Eliminated,DET,LAC
DZack-141,Alive,DET,PHI
DZack-142,Alive,PHI,SF
DZack-143,Alive,PHI,SF
DZack-144,Alive,PHI,SF
DZack-145,Alive,PHI,SF
DZack-146,Eliminated,PHI,TB
DZack-147,Eliminated,PHI,TB
DZack-148,Eliminated,PHI,TB
DZack-149,Eliminated,PHI,LAC
DZack-150,Alive,LV,SF
dzo10-1,Eliminated,PIT,TB
dzo10-2,Alive,JAC,SF
dzzmoney-1,Eliminated,DET,TB
Eagleealge-1,Alive,JAC,SF
Eagleealge-2,Alive,JAC,SF
eaglefan62-1,Alive,PIT,KC
eaglefan62-2,Alive,PIT,KC
eaglefan62-3,Alive,PIT,KC
eaglefan62-4,Alive,PIT,KC
Eaglesphan4-1,Eliminated,JAC,TB
Eaglesphan4-2,Alive,PIT,SF
eamoncorner7-1,Eliminated,PIT,TB
eande-2,Alive,DET,SF
eande-3,Alive,JAC,SF
Earl012-1,Alive,PIT,SF
earlycuyler-2,Alive,JAC,SF
earlycuyler-3,Eliminated,PIT,LAC
earlycuyler-4,Eliminated,PHI,TB
earlycuyler-5,Alive,LV,PHI
EASETIME-1,Eliminated,LV,TB
easter-2,Eliminated,JAC,TB
easter-3,Eliminated,LV,LAC
eastover-2,Alive,JAC,SF
eastover-3,Eliminated,PIT,BAL
easy-boot-1882-1,Eliminated,JAC,TB
easy-boot-1882-2,Eliminated,DET,TB
easy-boot-1882-3,Eliminated,JAC,TB
easy-boot-1882-4,Eliminated,DET,TB
easy-boot-1882-5,Eliminated,PIT,LAC
easygoer1-1,Eliminated,JAC,LAC
easygoer1-2,Eliminated,LV,TB
EasyLock-2,Eliminated,JAC,TB
easy_money-1,Eliminated,LV,LAC
Easymoney-794-1,Alive,LV,SF
EasyMoney85-1,Alive,JAC,SF
eaucrosse-1,Alive,JAC,SF
EAY0302-1,Eliminated,LV,LAC
EAY0302-2,Eliminated,PIT,TB
EAY0302-3,Eliminated,PIT,LAC
EAY0302-4,Alive,JAC,SF
EAY0302-5,Eliminated,JAC,LAC
EAY0302-7,Eliminated,PHI,TB
EazyE00-1,Alive,PIT,SF
EazyE00-2,Alive,PIT,SF
EazyE00-3,Eliminated,PIT,TB
eazyeast10-1,Eliminated,JAC,LAC
Eazy-E-Wreckless-Pic-1,Eliminated,JAC,LAC
ebarber-1,Alive,JAC,SF
EBEIMFOHR-1,Alive,PIT,PHI
EBEIMFOHR-2,Alive,LV,PHI
EBEIMFOHR-3,Eliminated,NYJ,TB
EBEIMFOHR-4,Eliminated,LV,TB
EBEIMFOHR-5,Eliminated,PIT,TB
eberthere163-1,Alive,JAC,SF
ec2183-1,Alive,JAC,SF
ECARTER87-1,Eliminated,PIT,TB
echern-1,Eliminated,PIT,TB
ectitans22-1,Eliminated,PIT,BAL
edac-1,Alive,PIT,PHI
edac-2,Alive,PIT,PHI
edac-3,Alive,PIT,PHI
edac-4,Alive,PIT,PHI
edac-5,Alive,PIT,PHI
edac-6,Alive,PIT,PHI
edac-7,Alive,PIT,PHI
edac-8,Alive,PIT,PHI
edac-9,Alive,PIT,PHI
edac-10,Alive,PIT,PHI
edac-11,Alive,PIT,PHI
edac-12,Alive,PIT,PHI
edac-13,Alive,PIT,PHI
edac-14,Alive,PIT,PHI
edac-15,Alive,PIT,PHI
edac-16,Alive,PIT,PHI
edac-17,Alive,PIT,PHI
edac-18,Eliminated,PIT,TB
edac-19,Eliminated,PIT,TB
edac-20,Eliminated,PIT,TB
edac-21,Eliminated,PIT,TB
edac-22,Eliminated,PIT,TB
edac-23,Eliminated,PIT,TB
edac-24,Eliminated,PIT,TB
edac-25,Eliminated,PIT,TB
edac-26,Eliminated,PIT,TB
edac-27,Eliminated,PIT,TB
edac-28,Eliminated,PIT,TB
edac-29,Eliminated,PIT,TB
edac-30,Alive,PIT,LA
edac-31,Alive,PIT,LA
edac-32,Alive,PIT,LA
edac-33,Alive,PIT,LA
edac-34,Alive,PIT,LA
edac-35,Alive,PIT,LA
edac-36,Alive,PIT,LA
edac-37,Alive,PIT,LA
edac-38,Alive,PIT,LA
edac-39,Alive,PIT,LA
edac-40,Alive,PIT,LA
edac-41,Eliminated,PIT,LAC
edac-42,Eliminated,PIT,LAC
edac-43,Eliminated,PIT,LAC
edac-44,Eliminated,PIT,LAC
edac-45,Eliminated,PIT,LAC
edac-46,Alive,PIT,SF
edac-47,Alive,PIT,SF
edac-48,Alive,PIT,SF
edac-49,Alive,PIT,SF
edac-50,Eliminated,PIT,LAC
edac-51,Eliminated,PIT,LAC
edac-52,Eliminated,PIT,LAC
edac-53,Eliminated,PIT,BAL
edac-54,Alive,JAC,DAL
edac-55,Alive,JAC,DAL
edac-56,Alive,JAC,DAL
edac-57,Alive,JAC,DAL
edac-58,Alive,JAC,DAL
edac-59,Alive,JAC,DAL
edac-60,Alive,JAC,DAL
edac-61,Alive,JAC,DAL
edac-62,Alive,JAC,DAL
edac-63,Alive,JAC,DAL
edac-64,Alive,JAC,DAL
edac-65,Alive,JAC,DAL
edac-66,Alive,JAC,DAL
edac-67,Alive,JAC,DAL
edac-68,Alive,JAC,DAL
edac-69,Alive,JAC,DAL
edac-70,Eliminated,JAC,TB
edac-71,Eliminated,JAC,TB
edac-72,Eliminated,JAC,TB
edac-73,Eliminated,JAC,TB
edac-74,Eliminated,JAC,TB
edac-75,Eliminated,JAC,TB
edac-76,Eliminated,JAC,TB
edac-77,Eliminated,JAC,TB
edac-78,Eliminated,JAC,TB
edac-79,Eliminated,JAC,TB
edac-80,Alive,JAC,PHI
edac-81,Alive,JAC,PHI
edac-82,Alive,JAC,PHI
edac-83,Alive,JAC,PHI
edac-84,Alive,JAC,PHI
edac-85,Alive,JAC,PHI
edac-86,Alive,JAC,PHI
edac-87,Eliminated,JAC,LAC
edac-88,Eliminated,JAC,LAC
edac-89,Eliminated,JAC,LAC
edac-90,Eliminated,JAC,LAC
edac-91,Eliminated,JAC,LAC
edac-92,Eliminated,JAC,LAC
edac-93,Eliminated,JAC,LAC
edac-94,Eliminated,JAC,LAC
edac-95,Eliminated,JAC,LAC
edac-96,Eliminated,JAC,LAC
edac-97,Eliminated,JAC,BAL
edac-98,Eliminated,JAC,BAL
edac-99,Alive,JAC,SF
edac-100,Alive,LV,SF
edac-101,Alive,LV,SF
edac-102,Alive,LV,SF
edac-103,Alive,LV,SF
edac-104,Alive,LV,SF
edac-105,Alive,LV,SF
edac-106,Alive,LV,SF
edac-107,Alive,LV,SF
edac-108,Alive,LV,SF
edac-109,Alive,LV,SF
edac-110,Alive,LV,SF
edac-111,Alive,LV,SF
edac-112,Alive,LV,SF
edac-113,Alive,LV,SF
edac-114,Alive,LV,DAL
edac-115,Alive,LV,DAL
edac-116,Alive,LV,DAL
edac-117,Alive,LV,DAL
edac-118,Alive,LV,DAL
edac-119,Alive,LV,DAL
edac-120,Alive,LV,DAL
edac-121,Alive,LV,DAL
edac-122,Eliminated,LV,TB
edac-123,Eliminated,LV,TB
edac-124,Eliminated,LV,TB
edac-125,Eliminated,LV,TB
edac-126,Eliminated,LV,TB
edac-127,Eliminated,LV,BAL
edac-128,Eliminated,LV,BAL
edac-129,Eliminated,LV,BAL
edac-130,Eliminated,LV,BAL
edac-131,Eliminated,LV,BAL
edac-132,Eliminated,LV,LAC
edac-133,Eliminated,LV,LAC
edac-134,Eliminated,LV,LAC
edac-135,Eliminated,LV,LAC
edac-136,Eliminated,LV,LAC
edac-137,Eliminated,LV,LAC
edac-138,Alive,LV,DAL
edac-139,Alive,LV,DAL
Eddie35-1,Eliminated,JAC,TB
Edge621-1,Eliminated,PIT,TB
edhurwitz-2,Alive,JAC,SF
edhurwitz-3,Eliminated,DET,TB
edkwong-1,Eliminated,DET,LAC
edkwong-2,Alive,PIT,SF
edkwong-3,Alive,JAC,SF
Edo97-1,Eliminated,JAC,TB
E-Doggydus-1,Alive,JAC,SF
E-Doggydus-2,Eliminated,PIT,TB
E-Doggydus-3,Eliminated,PHI,LAC
E-Doggydus-5,Eliminated,JAC,TB
E-Doggydus-7,Alive,JAC,SF
E-Doggydus-8,Eliminated,DET,CHI
E-Doggydus-10,Eliminated,PIT,TB
Ed-Shives-5-1,Eliminated,PIT,TB
ED-VASTA-2,Alive,JAC,SF
ED-VASTA-3,Eliminated,DET,TB
ED-VASTA-4,Eliminated,PHI,TB
ED-VASTA-5,Alive,PIT,SF
ED-VASTA-6,Eliminated,JAC,TB
ED-VASTA-7,Alive,CIN,PHI
ED-VASTA-8,Eliminated,LV,TB
ED-VASTA-10,Alive,KC,SF
ED-VASTA-11,Eliminated,CHI,TB
ED-VASTA-12,Eliminated,CIN,LAC
ED-VASTA-13,Alive,JAC,SF
ED-VASTA-14,Alive,LV,PHI
ED-VASTA-15,Eliminated,DET,TB
ED-VASTA-16,Alive,PIT,PHI
ED-VASTA-17,Eliminated,PHI,TB
ED-VASTA-18,Alive,PIT,SF
EDW2435-1,Eliminated,PIT,TB
eeber18-1,Eliminated,JAC,TB
eeber18-2,Eliminated,DET,BAL
eebs47-1,Eliminated,PIT,TB
eeee10-1,Eliminated,JAC,TB
eeee10-3,Alive,PHI,SF
eeee10-4,Eliminated,PIT,TB
EFALKENHAGEN-1,Alive,JAC,SF
efelds3-2,Alive,JAC,SF
eforcexxvi-1,Eliminated,PIT,TB
eforcexxvi-2,Eliminated,PIT,TB
eforcexxvi-3,Alive,PIT,SF
eforcexxvi-5,Alive,JAC,SF
EggNoodle-1,Eliminated,JAC,TB
EggNoodle-2,Eliminated,JAC,TB
EggNoodle-3,Eliminated,JAC,TB
EggNoodle-4,Alive,JAC,SF
EggNoodle-5,Alive,JAC,SF
EggNoodle-6,Alive,LV,SF
EggNoodle-7,Alive,LV,SF
EggNoodle-8,Eliminated,LV,ATL
EggNoodle-9,Eliminated,PIT,CHI
EggNoodle-10,Eliminated,PIT,CHI
EggNoodle-11,Eliminated,PIT,LAC
EggNoodle-12,Eliminated,NYJ,LAC
EggNoodle-13,Alive,NYJ,LA
EggNoodle-15,Alive,PHI,LA
EggSS4-1,Alive,JAC,PHI
EggSS4-2,Alive,PIT,SF
ehillis21-2,Alive,DET,SF
ehillis21-3,Alive,JAC,SF
ehillis21-4,Alive,BUF,SF
ehillis21-5,Alive,CHI,SF
ehillis21-6,Alive,BAL,SF
ehillis21-7,Alive,JAC,SF
ehillis21-8,Alive,JAC,SF
ehillis21-14,Alive,CIN,SF
ehillis21-15,Alive,JAC,SF
ehillis21-17,Alive,MIN,SF
ehillis21-18,Alive,CIN,SF
ehillis21-20,Alive,PIT,SF
ehillis21-21,Alive,PHI,SF
ehillis21-22,Alive,DET,SF
ehillis21-23,Alive,CHI,SF
ehillis21-25,Alive,BAL,SF
ehillis21-26,Alive,JAC,SF
ehillis21-27,Alive,JAC,SF
ehillis21-28,Alive,PIT,SF
ehillis21-29,Alive,DET,SF
ehillis21-30,Alive,JAC,SF
ehillis21-31,Alive,JAC,SF
ehillis21-33,Alive,JAC,SF
ehillis21-34,Alive,LV,SF
ehillis21-35,Alive,JAC,SF
ehillis21-36,Alive,PHI,SF
ehillis21-40,Alive,CIN,SF
ehillis21-42,Alive,NYG,SF
ehillis21-43,Alive,CHI,SF
ehillis21-44,Alive,LV,SF
ehillis21-45,Alive,DET,SF
ehillis21-46,Alive,LV,SF
ehillis21-47,Alive,LV,LA
ehillis21-63,Eliminated,MIN,LAC
ehillis21-64,Eliminated,DET,LAC
ehillis21-65,Eliminated,DET,LAC
ehillis21-66,Eliminated,JAC,LAC
ehillis21-67,Eliminated,PIT,LAC
ehillis21-72,Eliminated,CIN,LAC
ehillis21-73,Eliminated,JAC,LAC
ehillis21-74,Eliminated,CIN,LAC
ehillis21-77,Eliminated,MIN,LAC
ehillis21-78,Eliminated,JAC,LAC
ehillis21-82,Eliminated,JAC,LAC
ehillis21-83,Eliminated,CIN,LAC
ehillis21-84,Eliminated,BUF,LAC
ehillis21-87,Eliminated,KC,LAC
ehillis21-88,Eliminated,DET,LAC
ehillis21-92,Eliminated,LV,LAC
ehillis21-93,Eliminated,CIN,LAC
ehillis21-95,Eliminated,BAL,LAC
ehillis21-98,Eliminated,ARI,LAC
ehillis21-101,Eliminated,LV,LAC
ehillis21-103,Eliminated,CHI,LAC
ehillis21-104,Eliminated,MIN,LAC
ehillis21-105,Eliminated,DET,LAC
ehillis21-107,Eliminated,DET,LAC
ehillis21-109,Alive,LV,PHI
ehillis21-110,Alive,JAC,PHI
ehillis21-113,Alive,LV,PHI
ehillis21-119,Alive,KC,PHI
ehillis21-120,Alive,CIN,PHI
ehillis21-122,Alive,LV,PHI
ehillis21-123,Alive,KC,PHI
ehillis21-124,Alive,JAC,PHI
ehillis21-125,Alive,JAC,PHI
ehillis21-127,Alive,DET,PHI
ehillis21-128,Alive,JAC,PHI
ehillis21-131,Alive,CIN,PHI
ehillis21-132,Alive,BUF,PHI
ehillis21-135,Alive,LV,PHI
ehillis21-136,Alive,KC,PHI
ehillis21-137,Alive,CIN,PHI
ehillis21-140,Alive,JAC,PHI
ehillis21-141,Eliminated,LV,BAL
ehillis21-142,Eliminated,DET,BAL
ehillis21-143,Eliminated,DET,BAL
ehillis21-144,Eliminated,PHI,BAL
ehillis21-146,Eliminated,PHI,BAL
ehillis21-147,Eliminated,JAC,BAL
E-Hollywood-1,Alive,JAC,SF
EILEEN-BERG-1,Alive,DET,SF
ejdallas-1,Alive,JAC,SF
EJSCHOOL-1,Eliminated,DET,TB
EJSCHOOL-2,Eliminated,JAC,BAL
EJZJ-1,Eliminated,LV,TB
Elan-1,Eliminated,JAC,TB
ElanTheWolf-1,Eliminated,JAC,LAC
ElanTheWolf-2,Alive,JAC,SF
elboogie09-1,Eliminated,JAC,TB
el-del-805-1,Eliminated,PIT,TB
el-del-805-2,Eliminated,PIT,TB
Eldruin-1,Eliminated,LV,TB
eleventy-1,Alive,JAC,KC
Eli-Marc-1,Eliminated,PIT,BAL
Eli-Marc-2,Alive,PHI,NE
Eli-Marc-3,Eliminated,DET,LAC
eliqui33-1,Alive,JAC,BUF
eliregumb-1,Eliminated,JAC,BAL
ELISHEARN-1,Eliminated,PIT,TB
ELISHEARN-2,Eliminated,DET,LAC
ELISHEARN-3,Eliminated,PIT,LAC
EliteBC-1,Eliminated,JAC,TB
EliteBC-3,Alive,DET,GB
Elite-Zach15-1,Alive,JAC,SF
Elite-Zach15-2,Eliminated,DET,TB
ElJefe1-526-1,Alive,PIT,CAR
ElJefe1-526-2,Eliminated,LV,TB
ElJefe1-526-3,Alive,JAC,NE
el_jefes-1,Alive,JAC,SF
Elliot-D-1,Alive,JAC,SF
ello-1,Eliminated,PIT,LAC
elstudpuppy-1,Alive,JAC,SF
eltino56-1,Eliminated,JAC,LAC
eluko-3,Eliminated,JAC,TB
eluko-4,Eliminated,PIT,TB
eluko-5,Alive,PIT,SF
elusivesmoke-1,Eliminated,JAC,TB
elusivesmoke-3,Alive,PIT,SF
ElverGalarga33-1,Alive,DET,PHI
elvis24-1,Alive,PHI,GB
Elvis-318-1,Alive,JAC,SF
eman2573-1,Alive,DET,SF
eman2573-2,Eliminated,JAC,TB
eman2573-4,Eliminated,PIT,LAC
eman2573-5,Alive,PHI,KC
EmanSham-1,Eliminated,PIT,CHI
Emerson2628-1,Eliminated,DET,TB
Emiclo-1,Eliminated,JAC,LAC
emkay3001-2,Alive,JAC,SF
emkay3001-3,Eliminated,DET,LAC
Emmacleopatra-1,Eliminated,PIT,TB
Emmacleopatra-2,Eliminated,PIT,TB
Emmacleopatra-3,Eliminated,PIT,TB
Emmacleopatra-4,Eliminated,PIT,TB
Emmacleopatra-5,Eliminated,PIT,TB
Emmacleopatra-6,Eliminated,PIT,TB
Emmacleopatra-7,Eliminated,PIT,TB
Emmacleopatra-8,Eliminated,PIT,LAC
Emmacleopatra-9,Eliminated,PIT,LAC
Emmacleopatra-10,Eliminated,PIT,LAC
EmoCowboy-1,Alive,JAC,PHI
Emory-575-2,Eliminated,LV,TB
ender-1,Alive,PIT,SF
engemania-1,Alive,CHI,PHI
englishteecher-1,Eliminated,JAC,TB
englishteecher-2,Alive,JAC,SF
englishteecher-3,Eliminated,JAC,LAC
englishteecher-4,Eliminated,JAC,CHI
englishteecher-5,Alive,JAC,PHI
englishteecher-11,Alive,PIT,SF
englishteecher-12,Eliminated,PIT,TB
englishteecher-13,Eliminated,PIT,LAC
englishteecher-14,Eliminated,PIT,CHI
englishteecher-15,Alive,PIT,PHI
englishteecher-16,Eliminated,CIN,TB
englishteecher-17,Eliminated,CIN,LAC
englishteecher-18,Alive,PHI,SF
englishteecher-19,Eliminated,LV,TB
englishteecher-20,Alive,LV,SF
englishteecher-25,Eliminated,NYJ,LAC
englishteecher-26,Alive,NYJ,CLE
englishteecher-27,Alive,LV,CAR
englishteecher-28,Eliminated,LV,ATL
enoe-1,Eliminated,PIT,TB
epadjen-2,Eliminated,PIT,LAC
EPatGolf-1,Eliminated,JAC,TB
EPLEIGHTON-1,Eliminated,JAC,TB
Er0si0n-1,Alive,CIN,PHI
ER917-1,Eliminated,PIT,TB
ER917-2,Alive,JAC,SF
ERAD-849-1,Eliminated,JAC,TB
eranfromca-1,Alive,JAC,SF
eranfromca-2,Alive,PIT,LA
erbala718-1,Eliminated,NYJ,TB
erg0004-1,Eliminated,LV,TB
Eric-anton-1,Eliminated,DET,TB
Eric-Cook24-1,Eliminated,LV,TB
ericcronin-1,Eliminated,DET,LAC
ericcronin-2,Eliminated,DET,LAC
ericcronin-3,Eliminated,DET,LAC
ericcronin-4,Eliminated,DET,LAC
ericcronin-5,Eliminated,DET,LAC
ericcronin-6,Eliminated,DET,LAC
ericcronin-7,Eliminated,DET,LAC
ericcronin-8,Eliminated,DET,LAC
ericcronin-9,Eliminated,DET,LAC
ericcronin-10,Eliminated,DET,LAC
ericcronin-11,Eliminated,DET,LAC
ericcronin-12,Eliminated,DET,LAC
ericcronin-13,Eliminated,DET,LAC
ericcronin-14,Eliminated,DET,LAC
ericcronin-15,Eliminated,DET,LAC
ericcronin-16,Eliminated,DET,LAC
ericcronin-17,Eliminated,DET,LAC
ericcronin-18,Eliminated,DET,TB
ericcronin-19,Eliminated,DET,TB
ericcronin-20,Eliminated,DET,TB
ericcronin-21,Eliminated,DET,TB
ericcronin-22,Eliminated,DET,TB
ericcronin-23,Eliminated,DET,TB
ericcronin-24,Eliminated,DET,TB
ericcronin-25,Eliminated,DET,TB
ericcronin-26,Eliminated,DET,TB
ericcronin-27,Eliminated,DET,LAC
ericcronin-28,Eliminated,DET,LAC
ericcronin-29,Eliminated,DET,LAC
ericcronin-30,Eliminated,LV,LAC
ericcronin-31,Eliminated,LV,LAC
ericcronin-32,Eliminated,LV,LAC
ericcronin-33,Eliminated,LV,LAC
ericcronin-34,Eliminated,LV,LAC
ericcronin-35,Eliminated,LV,LAC
ericcronin-36,Eliminated,LV,LAC
ericcronin-37,Eliminated,LV,LAC
ericcronin-38,Eliminated,LV,LAC
ericcronin-39,Eliminated,LV,BAL
ericcronin-40,Eliminated,LV,BAL
ericcronin-41,Eliminated,LV,BAL
ericcronin-42,Eliminated,LV,BAL
ericcronin-43,Eliminated,LV,BAL
ericcronin-44,Eliminated,LV,BAL
ericcronin-45,Eliminated,LV,BAL
ericcronin-46,Eliminated,LV,BAL
ericcronin-47,Eliminated,LV,BAL
ericcronin-48,Eliminated,LV,LAC
ericcronin-49,Eliminated,LV,LAC
ericcronin-50,Eliminated,LV,LAC
ericcronin-51,Eliminated,LV,LAC
ericcronin-52,Eliminated,LV,LAC
ericcronin-53,Eliminated,LV,BAL
ericcronin-54,Eliminated,LV,BAL
ericcronin-55,Eliminated,LV,BAL
ericcronin-56,Eliminated,LV,BAL
ericcronin-57,Eliminated,LV,BAL
ericcronin-58,Eliminated,LV,BAL
ericcronin-59,Eliminated,LV,LAC
ericcronin-60,Eliminated,LV,LAC
ericcronin-61,Eliminated,LV,LAC
ericcronin-62,Eliminated,LV,LAC
ericcronin-63,Eliminated,LV,LAC
ericcronin-64,Eliminated,LV,LAC
ericcronin-65,Eliminated,LV,LAC
ericcronin-66,Eliminated,LV,LAC
ericcronin-67,Eliminated,LV,LAC
ericcronin-68,Eliminated,LV,LAC
ericcronin-69,Eliminated,LV,LAC
ericcronin-70,Eliminated,LV,LAC
ericcronin-71,Eliminated,LV,LAC
ericcronin-72,Eliminated,LV,LAC
ericcronin-73,Eliminated,LV,LAC
ericcronin-74,Eliminated,LV,LAC
ericcronin-75,Eliminated,LV,LAC
ericcronin-76,Eliminated,LV,LAC
ericcronin-77,Eliminated,LV,LAC
ericcronin-78,Alive,LV,PHI
ericcronin-79,Alive,LV,PHI
ericcronin-80,Alive,LV,PHI
ericcronin-81,Alive,LV,PHI
ericcronin-82,Alive,LV,PHI
ericcronin-83,Alive,LV,PHI
ericcronin-84,Alive,LV,PHI
ericcronin-85,Alive,LV,PHI
ericcronin-86,Alive,LV,PHI
ericcronin-87,Alive,LV,PHI
ericcronin-88,Alive,LV,PHI
ericcronin-89,Alive,LV,PHI
ericcronin-90,Alive,LV,PHI
ericcronin-91,Alive,LV,PHI
ericcronin-92,Alive,LV,PHI
ericcronin-93,Eliminated,LV,BAL
ericcronin-94,Eliminated,LV,BAL
ericcronin-95,Eliminated,LV,BAL
ericcronin-96,Eliminated,LV,BAL
ericcronin-97,Eliminated,LV,LAC
ericcronin-98,Eliminated,LV,LAC
ericcronin-99,Eliminated,LV,LAC
ericcronin-100,Eliminated,LV,LAC
ericcronin-101,Eliminated,LV,LAC
ericcronin-102,Eliminated,LV,LAC
ericcronin-103,Eliminated,LV,LAC
ericcronin-104,Eliminated,LV,LAC
ericcronin-105,Eliminated,LV,LAC
ericcronin-106,Eliminated,LV,LAC
ericcronin-107,Eliminated,LV,LAC
ericcronin-108,Eliminated,LV,LAC
ericcronin-109,Eliminated,LV,LAC
ericcronin-110,Eliminated,LV,LAC
ericcronin-111,Eliminated,LV,LAC
ericcronin-112,Eliminated,LV,LAC
ericcronin-113,Eliminated,LV,LAC
ericcronin-114,Eliminated,LV,LAC
ericcronin-115,Eliminated,LV,LAC
ericcronin-116,Eliminated,LV,LAC
ericcronin-117,Eliminated,LV,LAC
ericcronin-118,Eliminated,LV,LAC
ericcronin-119,Eliminated,LV,TB
ericcronin-120,Eliminated,LV,TB
ericcronin-121,Eliminated,LV,TB
ericcronin-122,Eliminated,LV,TB
ericcronin-123,Eliminated,LV,TB
ericcronin-124,Eliminated,LV,TB
ericcronin-125,Eliminated,LV,TB
ericcronin-126,Eliminated,LV,TB
ericcronin-127,Eliminated,LV,TB
ericcronin-128,Eliminated,LV,TB
ericcronin-129,Eliminated,LV,TB
ericcronin-130,Eliminated,LV,TB
ericcronin-131,Eliminated,LV,BAL
ericcronin-132,Eliminated,LV,BAL
ericcronin-133,Eliminated,LV,BAL
ericcronin-134,Eliminated,LV,BAL
ericcronin-135,Eliminated,LV,BAL
ericcronin-136,Eliminated,LV,BAL
ericcronin-137,Eliminated,LV,BAL
ericcronin-138,Eliminated,LV,TB
ericcronin-139,Eliminated,LV,TB
ericcronin-140,Eliminated,LV,TB
ericcronin-141,Eliminated,LV,TB
ericcronin-142,Eliminated,LV,BAL
ericcronin-143,Eliminated,LV,BAL
ericcronin-144,Eliminated,LV,BAL
ericcronin-145,Eliminated,LV,BAL
ericcronin-146,Eliminated,LV,BAL
ericcronin-147,Eliminated,LV,BAL
ericcronin-148,Eliminated,LV,BAL
ericcronin-149,Eliminated,LV,BAL
ericcronin-150,Eliminated,LV,LAC
erickn-1,Eliminated,DET,TB
Erik-Zimerman-1,Eliminated,JAC,TB
erinunderwood-1,Alive,DET,BUF
erinunderwood-3,Eliminated,JAC,TB
erinunderwood-4,Alive,CHI,PHI
erinunderwood-5,Alive,PHI,SF
Ern-629-1,Alive,PIT,NE
Ern-629-2,Eliminated,JAC,TB
ernieisnice-1,Alive,JAC,SF
ernieisnice-3,Alive,NYJ,CAR
eroach-1,Eliminated,PIT,TB
erom-2,Eliminated,JAC,TB
erom-3,Eliminated,DET,BAL
erom-4,Eliminated,DET,CHI
erom-5,Alive,PIT,PHI
erom-6,Eliminated,PIT,LAC
erom-9,Alive,PHI,SEA
erom-10,Alive,PHI,SF
erom-12,Alive,LV,KC
erom-13,Alive,CIN,KC
erom-14,Eliminated,LV,TB
erom-17,Alive,BAL,NE
erom-18,Alive,CHI,PHI
erom-19,Eliminated,BUF,BAL
erom-20,Eliminated,JAC,TB
erosenberg1020-1,Eliminated,JAC,LAC
Erwin-1,Eliminated,JAC,TB
ESAFDIE115-1,Eliminated,DET,TB
ESK1-1,Alive,LV,DAL
ESK1-2,Eliminated,PIT,TB
esmoneyman-1,Eliminated,PHI,TB
esmoneyman-2,Eliminated,PHI,TB
esmoneyman-3,Eliminated,PHI,TB
esmoneyman-4,Eliminated,PHI,TB
esmoneyman-5,Eliminated,PHI,TB
esmoneyman-6,Eliminated,PHI,TB
esmoneyman-7,Eliminated,PHI,LAC
esmoneyman-8,Eliminated,PHI,LAC
esmoneyman-9,Alive,PHI,SF
esmoneyman-10,Alive,PHI,SF
esmoneyman-14,Alive,NYJ,PHI
esmoneyman-17,Alive,LV,PHI
esmoneyman-18,Alive,LV,PHI
esmoneyman-19,Eliminated,LV,TB
esmoneyman-20,Alive,LV,SF
esmoneyman-26,Alive,JAC,PHI
esmoneyman-27,Alive,JAC,PHI
esmoneyman-28,Alive,JAC,SF
esmoneyman-29,Alive,MIN,PHI
esmoneyman-30,Alive,MIN,PHI
esmoneyman-31,Eliminated,MIN,TB
esolomon-1,Eliminated,JAC,TB
Espo-629-1,Eliminated,LV,LAC
essentialremodel-2,Alive,JAC,SF
essentialremodel-4,Eliminated,PIT,TB
essentialremodel-5,Eliminated,DET,BAL
EstablishTheRunBaby-2,Alive,JAC,SF
EstablishTheRunBaby-3,Alive,PIT,SF
EstablishTheRunBaby-4,Alive,LV,SF
EstablishTheRunBaby-5,Alive,JAC,SF
EstablishTheRunBaby-6,Alive,JAC,SF
EstablishTheRunBaby-8,Eliminated,JAC,TB
EstablishTheRunBaby-9,Alive,PIT,SF
